CODE,YEAR,DISEASE_CODE,DENOMINATOR,INCIDENCE_RATE
AFG,2020,NTETANUS,"per 1,000 live births",0.0
AFG,2020,PERTUSSIS,"per 1,000,000 total population",
AFG,2020,POLIO,"per 1,000,000 <15 population",17.8
AFG,2020,RUBELLA,"per 1,000,000 total population",0.6
AFG,2020,TTETANUS,"per 1,000,000 total population",1.8
AFG,2020,TYPHOID,"per 1,000,000 total population",
AFG,2020,YFEVER,"per 1,000,000 total population",
AFG,2019,CRS,"per 10,000 live births",
AFG,2019,DIPHTHERIA,"per 1,000,000 total population",
AFG,2019,JAPENC,"per 1,000,000 total population",
AFG,2019,MEASLES,"per 1,000,000 total population",9.3
AFG,2019,MUMPS,"per 1,000,000 total population",
AFG,2019,NTETANUS,"per 1,000 live births",0.0
AFG,2019,PERTUSSIS,"per 1,000,000 total population",
AFG,2019,POLIO,"per 1,000,000 <15 population",0.0
AFG,2019,RUBELLA,"per 1,000,000 total population",1.6
AFG,2019,TTETANUS,"per 1,000,000 total population",
AFG,2019,TYPHOID,"per 1,000,000 total population",
AFG,2019,YFEVER,"per 1,000,000 total population",
AFG,2018,CRS,"per 10,000 live births",
AFG,2018,DIPHTHERIA,"per 1,000,000 total population",0.1
AFG,2018,JAPENC,"per 1,000,000 total population",
AFG,2018,MEASLES,"per 1,000,000 total population",54.8
AFG,2018,MUMPS,"per 1,000,000 total population",
AFG,2018,NTETANUS,"per 1,000 live births",0.0
AFG,2018,PERTUSSIS,"per 1,000,000 total population",13.3
AFG,2018,POLIO,"per 1,000,000 <15 population",1.3
AFG,2018,RUBELLA,"per 1,000,000 total population",1.0
AFG,2018,TTETANUS,"per 1,000,000 total population",1.4
AFG,2018,TYPHOID,"per 1,000,000 total population",
AFG,2018,YFEVER,"per 1,000,000 total population",
AFG,2017,CRS,"per 10,000 live births",
AFG,2017,DIPHTHERIA,"per 1,000,000 total population",0.0
AFG,2017,JAPENC,"per 1,000,000 total population",
AFG,2017,MEASLES,"per 1,000,000 total population",42.3
AFG,2017,MUMPS,"per 1,000,000 total population",
AFG,2017,NTETANUS,"per 1,000 live births",
AFG,2017,PERTUSSIS,"per 1,000,000 total population",0.0
AFG,2017,POLIO,"per 1,000,000 <15 population",0.9
AFG,2017,RUBELLA,"per 1,000,000 total population",1.5
AFG,2017,TTETANUS,"per 1,000,000 total population",
AFG,2017,YFEVER,"per 1,000,000 total population",
AFG,2016,CRS,"per 10,000 live births",
AFG,2016,DIPHTHERIA,"per 1,000,000 total population",
AFG,2016,JAPENC,"per 1,000,000 total population",
AFG,2016,MEASLES,"per 1,000,000 total population",18.4
AFG,2016,MUMPS,"per 1,000,000 total population",0.8
AFG,2016,NTETANUS,"per 1,000 live births",0.0
AFG,2016,PERTUSSIS,"per 1,000,000 total population",0.0
AFG,2016,POLIO,"per 1,000,000 <15 population",0.8
AFG,2016,RUBELLA,"per 1,000,000 total population",1.2
AFG,2016,TTETANUS,"per 1,000,000 total population",1.1
AFG,2016,YFEVER,"per 1,000,000 total population",
AFG,2015,CRS,"per 10,000 live births",0.0
AFG,2015,DIPHTHERIA,"per 1,000,000 total population",0.0
AFG,2015,JAPENC,"per 1,000,000 total population",0.0
AFG,2015,MEASLES,"per 1,000,000 total population",34.1
AFG,2015,MUMPS,"per 1,000,000 total population",
AFG,2015,NTETANUS,"per 1,000 live births",0.0
AFG,2015,PERTUSSIS,"per 1,000,000 total population",12.8
AFG,2015,POLIO,"per 1,000,000 <15 population",1.3
AFG,2015,RUBELLA,"per 1,000,000 total population",1.7
AFG,2015,TTETANUS,"per 1,000,000 total population",2.2
AFG,2015,YFEVER,"per 1,000,000 total population",0.0
AFG,2014,CRS,"per 10,000 live births",0.0
AFG,2014,DIPHTHERIA,"per 1,000,000 total population",0.0
AFG,2014,JAPENC,"per 1,000,000 total population",
AFG,2014,MEASLES,"per 1,000,000 total population",15.0
AFG,2014,MUMPS,"per 1,000,000 total population",0.0
AFG,2014,NTETANUS,"per 1,000 live births",0.0
AFG,2014,PERTUSSIS,"per 1,000,000 total population",0.0
AFG,2014,POLIO,"per 1,000,000 <15 population",1.8
AFG,2014,RUBELLA,"per 1,000,000 total population",1.3
AFG,2014,TTETANUS,"per 1,000,000 total population",1.2
AFG,2014,YFEVER,"per 1,000,000 total population",
AFG,2013,CRS,"per 10,000 live births",0.0
AFG,2013,DIPHTHERIA,"per 1,000,000 total population",0.0
AFG,2013,JAPENC,"per 1,000,000 total population",0.0
AFG,2013,MEASLES,"per 1,000,000 total population",13.6
AFG,2013,MUMPS,"per 1,000,000 total population",0.0
AFG,2013,NTETANUS,"per 1,000 live births",0.0
AFG,2013,PERTUSSIS,"per 1,000,000 total population",11.7
AFG,2013,POLIO,"per 1,000,000 <15 population",1.1
AFG,2013,RUBELLA,"per 1,000,000 total population",11.6
AFG,2013,TTETANUS,"per 1,000,000 total population",0.8
AFG,2013,YFEVER,"per 1,000,000 total population",0.0
AFG,2012,CRS,"per 10,000 live births",
AFG,2012,DIPHTHERIA,"per 1,000,000 total population",0.0
AFG,2012,JAPENC,"per 1,000,000 total population",
AFG,2012,MEASLES,"per 1,000,000 total population",91.2
AFG,2012,MUMPS,"per 1,000,000 total population",
AFG,2012,NTETANUS,"per 1,000 live births",0.0
AFG,2012,PERTUSSIS,"per 1,000,000 total population",49.0
AFG,2012,POLIO,"per 1,000,000 <15 population",3.2
AFG,2012,RUBELLA,"per 1,000,000 total population",
AFG,2012,TTETANUS,"per 1,000,000 total population",1.2
AFG,2012,YFEVER,"per 1,000,000 total population",
AFG,2011,CRS,"per 10,000 live births",
AFG,2011,DIPHTHERIA,"per 1,000,000 total population",0.0
AFG,2011,JAPENC,"per 1,000,000 total population",
AFG,2011,MEASLES,"per 1,000,000 total population",102.7
AFG,2011,MUMPS,"per 1,000,000 total population",
AFG,2011,NTETANUS,"per 1,000 live births",0.0
AFG,2011,PERTUSSIS,"per 1,000,000 total population",0.0
AFG,2011,POLIO,"per 1,000,000 <15 population",5.7
AFG,2011,RUBELLA,"per 1,000,000 total population",25.6
AFG,2011,TTETANUS,"per 1,000,000 total population",0.7
AFG,2011,YFEVER,"per 1,000,000 total population",
AFG,2010,CRS,"per 10,000 live births",0.0
AFG,2010,DIPHTHERIA,"per 1,000,000 total population",0.0
AFG,2010,JAPENC,"per 1,000,000 total population",0.0
AFG,2010,MEASLES,"per 1,000,000 total population",70.3
AFG,2010,MUMPS,"per 1,000,000 total population",0.0
AFG,2010,NTETANUS,"per 1,000 live births",0.0
AFG,2010,PERTUSSIS,"per 1,000,000 total population",0.0
AFG,2010,POLIO,"per 1,000,000 <15 population",2.2
AFG,2010,RUBELLA,"per 1,000,000 total population",1.6
AFG,2010,TTETANUS,"per 1,000,000 total population",0.8
AFG,2010,YFEVER,"per 1,000,000 total population",0.0
AFG,2009,CRS,"per 10,000 live births",
AFG,2009,DIPHTHERIA,"per 1,000,000 total population",0.0
AFG,2009,JAPENC,"per 1,000,000 total population",
AFG,2009,MEASLES,"per 1,000,000 total population",104.2
AFG,2009,MUMPS,"per 1,000,000 total population",
AFG,2009,NTETANUS,"per 1,000 live births",
AFG,2009,PERTUSSIS,"per 1,000,000 total population",0.0
AFG,2009,POLIO,"per 1,000,000 <15 population",2.8
AFG,2009,RUBELLA,"per 1,000,000 total population",18.2
AFG,2009,TTETANUS,"per 1,000,000 total population",0.7
AFG,2009,YFEVER,"per 1,000,000 total population",
AFG,2008,CRS,"per 10,000 live births",
AFG,2008,DIPHTHERIA,"per 1,000,000 total population",0.0
AFG,2008,JAPENC,"per 1,000,000 total population",
AFG,2008,MEASLES,"per 1,000,000 total population",60.4
AFG,2008,MUMPS,"per 1,000,000 total population",
AFG,2008,NTETANUS,"per 1,000 live births",0.0
AFG,2008,PERTUSSIS,"per 1,000,000 total population",92.4
AFG,2008,POLIO,"per 1,000,000 <15 population",2.4
AFG,2008,RUBELLA,"per 1,000,000 total population",15.7
AFG,2008,TTETANUS,"per 1,000,000 total population",2.2
AFG,2008,YFEVER,"per 1,000,000 total population",
AFG,2007,CRS,"per 10,000 live births",
AFG,2007,DIPHTHERIA,"per 1,000,000 total population",4.0
AFG,2007,JAPENC,"per 1,000,000 total population",
AFG,2007,MEASLES,"per 1,000,000 total population",44.0
AFG,2007,MUMPS,"per 1,000,000 total population",
AFG,2007,NTETANUS,"per 1,000 live births",0.0
AFG,2007,PERTUSSIS,"per 1,000,000 total population",227.9
AFG,2007,POLIO,"per 1,000,000 <15 population",1.3
AFG,2007,RUBELLA,"per 1,000,000 total population",5.9
AFG,2007,TTETANUS,"per 1,000,000 total population",2.7
AFG,2007,YFEVER,"per 1,000,000 total population",
AFG,2006,CRS,"per 10,000 live births",
AFG,2006,DIPHTHERIA,"per 1,000,000 total population",2.1
AFG,2006,JAPENC,"per 1,000,000 total population",
AFG,2006,MEASLES,"per 1,000,000 total population",78.3
AFG,2006,MUMPS,"per 1,000,000 total population",
AFG,2006,NTETANUS,"per 1,000 live births",0.0
AFG,2006,PERTUSSIS,"per 1,000,000 total population",98.9
AFG,2006,POLIO,"per 1,000,000 <15 population",2.4
AFG,2006,RUBELLA,"per 1,000,000 total population",7.7
AFG,2006,TTETANUS,"per 1,000,000 total population",1.7
AFG,2006,YFEVER,"per 1,000,000 total population",
AFG,2005,CRS,"per 10,000 live births",
AFG,2005,DIPHTHERIA,"per 1,000,000 total population",7.3
AFG,2005,MEASLES,"per 1,000,000 total population",53.1
AFG,2005,MUMPS,"per 1,000,000 total population",
AFG,2005,NTETANUS,"per 1,000 live births",0.0
AFG,2005,PERTUSSIS,"per 1,000,000 total population",89.0
AFG,2005,POLIO,"per 1,000,000 <15 population",0.7
AFG,2005,RUBELLA,"per 1,000,000 total population",
AFG,2005,TTETANUS,"per 1,000,000 total population",
AFG,2005,YFEVER,"per 1,000,000 total population",
AFG,2004,CRS,"per 10,000 live births",
AFG,2004,DIPHTHERIA,"per 1,000,000 total population",1.1
AFG,2004,MEASLES,"per 1,000,000 total population",19.8
AFG,2004,MUMPS,"per 1,000,000 total population",
AFG,2004,NTETANUS,"per 1,000 live births",0.1
AFG,2004,PERTUSSIS,"per 1,000,000 total population",23.7
AFG,2004,POLIO,"per 1,000,000 <15 population",0.3
AFG,2004,RUBELLA,"per 1,000,000 total population",
AFG,2004,TTETANUS,"per 1,000,000 total population",3.4
AFG,2004,YFEVER,"per 1,000,000 total population",
AFG,2003,CRS,"per 10,000 live births",
AFG,2003,DIPHTHERIA,"per 1,000,000 total population",3.5
AFG,2003,MEASLES,"per 1,000,000 total population",35.1
AFG,2003,MUMPS,"per 1,000,000 total population",
AFG,2003,NTETANUS,"per 1,000 live births",0.1
AFG,2003,PERTUSSIS,"per 1,000,000 total population",
AFG,2003,POLIO,"per 1,000,000 <15 population",0.7
AFG,2003,RUBELLA,"per 1,000,000 total population",
AFG,2003,TTETANUS,"per 1,000,000 total population",5.3
AFG,2003,YFEVER,"per 1,000,000 total population",
AFG,2002,CRS,"per 10,000 live births",
AFG,2002,DIPHTHERIA,"per 1,000,000 total population",39.9
AFG,2002,MEASLES,"per 1,000,000 total population",116.3
AFG,2002,MUMPS,"per 1,000,000 total population",
AFG,2002,NTETANUS,"per 1,000 live births",0.6
AFG,2002,PERTUSSIS,"per 1,000,000 total population",67.3
AFG,2002,POLIO,"per 1,000,000 <15 population",0.9
AFG,2002,RUBELLA,"per 1,000,000 total population",
AFG,2002,TTETANUS,"per 1,000,000 total population",45.6
AFG,2002,YFEVER,"per 1,000,000 total population",
AFG,2001,CRS,"per 10,000 live births",
AFG,2001,DIPHTHERIA,"per 1,000,000 total population",
AFG,2001,MEASLES,"per 1,000,000 total population",432.0
AFG,2001,MUMPS,"per 1,000,000 total population",
AFG,2001,NTETANUS,"per 1,000 live births",0.2
AFG,2001,PERTUSSIS,"per 1,000,000 total population",
AFG,2001,POLIO,"per 1,000,000 <15 population",1.1
AFG,2001,RUBELLA,"per 1,000,000 total population",
AFG,2001,TTETANUS,"per 1,000,000 total population",
AFG,2001,YFEVER,"per 1,000,000 total population",
AFG,2000,CRS,"per 10,000 live births",
AFG,2000,DIPHTHERIA,"per 1,000,000 total population",4.2
AFG,2000,MEASLES,"per 1,000,000 total population",324.5
AFG,2000,MUMPS,"per 1,000,000 total population",
AFG,2000,NTETANUS,"per 1,000 live births",0.1
AFG,2000,PERTUSSIS,"per 1,000,000 total population",44.5
AFG,2000,POLIO,"per 1,000,000 <15 population",11.9
AFG,2000,RUBELLA,"per 1,000,000 total population",
AFG,2000,TTETANUS,"per 1,000,000 total population",
AFG,2000,YFEVER,"per 1,000,000 total population",
AFG,1999,CRS,"per 10,000 live births",
AFG,1999,DIPHTHERIA,"per 1,000,000 total population",14.9
AFG,1999,MEASLES,"per 1,000,000 total population",181.5
AFG,1999,MUMPS,"per 1,000,000 total population",
AFG,1999,NTETANUS,"per 1,000 live births",0.1
AFG,1999,PERTUSSIS,"per 1,000,000 total population",79.5
AFG,1999,POLIO,"per 1,000,000 <15 population",
AFG,1999,RUBELLA,"per 1,000,000 total population",
AFG,1999,TTETANUS,"per 1,000,000 total population",11.1
AFG,1999,YFEVER,"per 1,000,000 total population",0.0
AFG,1998,DIPHTHERIA,"per 1,000,000 total population",4.4
AFG,1998,MEASLES,"per 1,000,000 total population",115.1
AFG,1998,NTETANUS,"per 1,000 live births",0.3
AFG,1998,PERTUSSIS,"per 1,000,000 total population",46.8
AFG,1998,POLIO,"per 1,000,000 <15 population",
AFG,1998,TTETANUS,"per 1,000,000 total population",20.0
AFG,1998,YFEVER,"per 1,000,000 total population",0.0
AFG,1997,DIPHTHERIA,"per 1,000,000 total population",
AFG,1997,MEASLES,"per 1,000,000 total population",
AFG,1997,NTETANUS,"per 1,000 live births",
AFG,1997,PERTUSSIS,"per 1,000,000 total population",
AFG,1997,POLIO,"per 1,000,000 <15 population",
AFG,1997,TTETANUS,"per 1,000,000 total population",
AFG,1997,YFEVER,"per 1,000,000 total population",
AFG,1996,DIPHTHERIA,"per 1,000,000 total population",
AFG,1996,MEASLES,"per 1,000,000 total population",
AFG,1996,NTETANUS,"per 1,000 live births",
AFG,1996,PERTUSSIS,"per 1,000,000 total population",
AFG,1996,POLIO,"per 1,000,000 <15 population",
AFG,1996,TTETANUS,"per 1,000,000 total population",
AFG,1996,YFEVER,"per 1,000,000 total population",
AFG,1995,DIPHTHERIA,"per 1,000,000 total population",
AFG,1995,MEASLES,"per 1,000,000 total population",
AFG,1995,NTETANUS,"per 1,000 live births",
AFG,1995,PERTUSSIS,"per 1,000,000 total population",
AFG,1995,POLIO,"per 1,000,000 <15 population",
AFG,1995,TTETANUS,"per 1,000,000 total population",
AFG,1995,YFEVER,"per 1,000,000 total population",
AFG,1994,DIPHTHERIA,"per 1,000,000 total population",
AFG,1994,MEASLES,"per 1,000,000 total population",
AFG,1994,NTETANUS,"per 1,000 live births",
AFG,1994,PERTUSSIS,"per 1,000,000 total population",
AFG,1994,POLIO,"per 1,000,000 <15 population",
AFG,1994,TTETANUS,"per 1,000,000 total population",
AFG,1994,YFEVER,"per 1,000,000 total population",
AFG,1993,DIPHTHERIA,"per 1,000,000 total population",
AFG,1993,MEASLES,"per 1,000,000 total population",
AFG,1993,NTETANUS,"per 1,000 live births",
AFG,1993,PERTUSSIS,"per 1,000,000 total population",
AFG,1993,POLIO,"per 1,000,000 <15 population",
AFG,1993,TTETANUS,"per 1,000,000 total population",
AFG,1993,YFEVER,"per 1,000,000 total population",
AFG,1992,DIPHTHERIA,"per 1,000,000 total population",
AFG,1992,MEASLES,"per 1,000,000 total population",
AFG,1992,NTETANUS,"per 1,000 live births",
AFG,1992,PERTUSSIS,"per 1,000,000 total population",
AFG,1992,POLIO,"per 1,000,000 <15 population",
AFG,1992,TTETANUS,"per 1,000,000 total population",
AFG,1992,YFEVER,"per 1,000,000 total population",
AFG,1991,DIPHTHERIA,"per 1,000,000 total population",1.7
AFG,1991,MEASLES,"per 1,000,000 total population",64.7
AFG,1991,NTETANUS,"per 1,000 live births",0.0
AFG,1991,PERTUSSIS,"per 1,000,000 total population",44.2
AFG,1991,POLIO,"per 1,000,000 <15 population",
AFG,1991,TTETANUS,"per 1,000,000 total population",0.2
AFG,1991,YFEVER,"per 1,000,000 total population",
AFG,1990,DIPHTHERIA,"per 1,000,000 total population",30.6
AFG,1990,MEASLES,"per 1,000,000 total population",133.6
AFG,1990,NTETANUS,"per 1,000 live births",0.0
AFG,1990,PERTUSSIS,"per 1,000,000 total population",34.1
AFG,1990,POLIO,"per 1,000,000 <15 population",
AFG,1990,TTETANUS,"per 1,000,000 total population",10.9
AFG,1990,YFEVER,"per 1,000,000 total population",
AFG,1989,DIPHTHERIA,"per 1,000,000 total population",24.1
AFG,1989,MEASLES,"per 1,000,000 total population",98.5
AFG,1989,NTETANUS,"per 1,000 live births",
AFG,1989,PERTUSSIS,"per 1,000,000 total population",125.8
AFG,1989,POLIO,"per 1,000,000 <15 population",
AFG,1989,TTETANUS,"per 1,000,000 total population",4.3
AFG,1989,YFEVER,"per 1,000,000 total population",
AFG,1988,DIPHTHERIA,"per 1,000,000 total population",57.4
AFG,1988,MEASLES,"per 1,000,000 total population",395.8
AFG,1988,NTETANUS,"per 1,000 live births",
AFG,1988,PERTUSSIS,"per 1,000,000 total population",398.1
AFG,1988,POLIO,"per 1,000,000 <15 population",
AFG,1988,TTETANUS,"per 1,000,000 total population",82.5
AFG,1988,YFEVER,"per 1,000,000 total population",
AFG,1987,DIPHTHERIA,"per 1,000,000 total population",111.7
AFG,1987,MEASLES,"per 1,000,000 total population",909.5
AFG,1987,NTETANUS,"per 1,000 live births",
AFG,1987,PERTUSSIS,"per 1,000,000 total population",533.3
AFG,1987,POLIO,"per 1,000,000 <15 population",
AFG,1987,TTETANUS,"per 1,000,000 total population",14.8
AFG,1987,YFEVER,"per 1,000,000 total population",
AFG,1986,DIPHTHERIA,"per 1,000,000 total population",92.2
AFG,1986,MEASLES,"per 1,000,000 total population",709.9
AFG,1986,NTETANUS,"per 1,000 live births",
AFG,1986,PERTUSSIS,"per 1,000,000 total population",514.2
AFG,1986,POLIO,"per 1,000,000 <15 population",
AFG,1986,TTETANUS,"per 1,000,000 total population",61.1
AFG,1986,YFEVER,"per 1,000,000 total population",
AFG,1985,DIPHTHERIA,"per 1,000,000 total population",278.2
AFG,1985,MEASLES,"per 1,000,000 total population",1265.2
AFG,1985,NTETANUS,"per 1,000 live births",
AFG,1985,PERTUSSIS,"per 1,000,000 total population",746.6
AFG,1985,POLIO,"per 1,000,000 <15 population",
AFG,1985,TTETANUS,"per 1,000,000 total population",247.6
AFG,1985,YFEVER,"per 1,000,000 total population",
AFG,1984,DIPHTHERIA,"per 1,000,000 total population",49.6
AFG,1984,MEASLES,"per 1,000,000 total population",1447.6
AFG,1984,NTETANUS,"per 1,000 live births",
AFG,1984,PERTUSSIS,"per 1,000,000 total population",551.8
AFG,1984,POLIO,"per 1,000,000 <15 population",
AFG,1984,TTETANUS,"per 1,000,000 total population",31.7
AFG,1984,YFEVER,"per 1,000,000 total population",
AFG,1983,DIPHTHERIA,"per 1,000,000 total population",177.7
AFG,1983,MEASLES,"per 1,000,000 total population",1722.7
AFG,1983,NTETANUS,"per 1,000 live births",
AFG,1983,PERTUSSIS,"per 1,000,000 total population",935.1
AFG,1983,POLIO,"per 1,000,000 <15 population",
AFG,1983,TTETANUS,"per 1,000,000 total population",83.5
AFG,1983,YFEVER,"per 1,000,000 total population",
AFG,1982,DIPHTHERIA,"per 1,000,000 total population",142.2
AFG,1982,MEASLES,"per 1,000,000 total population",1848.7
AFG,1982,NTETANUS,"per 1,000 live births",0.2
AFG,1982,PERTUSSIS,"per 1,000,000 total population",775.9
AFG,1982,POLIO,"per 1,000,000 <15 population",
AFG,1982,TTETANUS,"per 1,000,000 total population",134.7
AFG,1982,YFEVER,"per 1,000,000 total population",
AFG,1981,DIPHTHERIA,"per 1,000,000 total population",122.6
AFG,1981,MEASLES,"per 1,000,000 total population",2605.8
AFG,1981,NTETANUS,"per 1,000 live births",0.0
AFG,1981,PERTUSSIS,"per 1,000,000 total population",1289.0
AFG,1981,POLIO,"per 1,000,000 <15 population",
AFG,1981,TTETANUS,"per 1,000,000 total population",101.2
AFG,1981,YFEVER,"per 1,000,000 total population",
AFG,1980,DIPHTHERIA,"per 1,000,000 total population",147.2
AFG,1980,MEASLES,"per 1,000,000 total population",2464.4
AFG,1980,NTETANUS,"per 1,000 live births",0.0
AFG,1980,PERTUSSIS,"per 1,000,000 total population",1195.8
AFG,1980,POLIO,"per 1,000,000 <15 population",
AFG,1980,TTETANUS,"per 1,000,000 total population",122.9
AFG,1980,YFEVER,"per 1,000,000 total population",
AFR,2023,CRS,"per 10,000 live births",0.1
AFR,2023,DIPHTHERIA,"per 1,000,000 total population",23.9
AFR,2023,INVASIVE_MENING,"per 1,000,000 total population",2.6
AFR,2023,JAPENC,"per 1,000,000 total population",0.0
AFR,2023,MEASLES,"per 1,000,000 total population",343.0
AFR,2023,MUMPS,"per 1,000,000 total population",761.5
AFR,2023,NTETANUS,per 1000 live births,0.1
AFR,2023,PERTUSSIS,"per 1,000,000 total population",8.4
AFR,2023,POLIO,"per 1,000,000 <15 population",1.4
AFR,2023,RUBELLA,"per 1,000,000 total population",21.9
AFR,2023,TTETANUS,"per 1,000,000 total population",13.2
AFR,2023,TYPHOID,"per 1,000,000 total population",5743.2
AFR,2023,YFEVER,"per 1,000,000 total population",0.4
AFR,2022,CRS,"per 10,000 live births",0.0
AFR,2022,DIPHTHERIA,"per 1,000,000 total population",8.8
AFR,2022,INVASIVE_MENING,"per 1,000,000 total population",26.6
AFR,2022,JAPENC,"per 1,000,000 total population",0.0
AFR,2022,MEASLES,"per 1,000,000 total population",80.5
AFR,2022,MUMPS,"per 1,000,000 total population",671.6
AFR,2022,NTETANUS,per 1000 live births,0.0
AFR,2022,PERTUSSIS,"per 1,000,000 total population",7.3
AFR,2022,POLIO,"per 1,000,000 <15 population",2.2
AFR,2022,RUBELLA,"per 1,000,000 total population",8.9
AFR,2022,TTETANUS,"per 1,000,000 total population",2.9
AFR,2022,TYPHOID,"per 1,000,000 total population",4602.7
AFR,2022,YFEVER,"per 1,000,000 total population",0.2
AFR,2021,CRS,"per 10,000 live births",0.1
AFR,2021,DIPHTHERIA,"per 1,000,000 total population",11.0
AFR,2021,INVASIVE_MENING,"per 1,000,000 total population",58.1
AFR,2021,JAPENC,"per 1,000,000 total population",0.0
AFR,2021,MEASLES,"per 1,000,000 total population",80.8
AFR,2021,MUMPS,"per 1,000,000 total population",204.9
AFR,2021,NTETANUS,per 1000 live births,0.0
AFR,2021,PERTUSSIS,"per 1,000,000 total population",6.2
AFR,2021,POLIO,"per 1,000,000 <15 population",1.1
AFR,2021,RUBELLA,"per 1,000,000 total population",3.6
AFR,2021,TTETANUS,"per 1,000,000 total population",2.8
AFR,2021,TYPHOID,"per 1,000,000 total population",3282.1
AFR,2021,YFEVER,"per 1,000,000 total population",0.3
AFR,2020,CRS,"per 10,000 live births",0.0
AFR,2020,DIPHTHERIA,"per 1,000,000 total population",12.8
AFR,2020,INVASIVE_MENING,"per 1,000,000 total population",40.0
AFR,2020,JAPENC,"per 1,000,000 total population",0.0
AFR,2020,MEASLES,"per 1,000,000 total population",104.8
AFR,2020,MUMPS,"per 1,000,000 total population",290.8
AFR,2020,NTETANUS,per 1000 live births,0.0
AFR,2020,PERTUSSIS,"per 1,000,000 total population",4.9
AFR,2020,POLIO,"per 1,000,000 <15 population",1.2
AFR,2020,RUBELLA,"per 1,000,000 total population",4.6
AFR,2020,TTETANUS,"per 1,000,000 total population",7.0
AFR,2020,TYPHOID,"per 1,000,000 total population",3959.3
AFR,2020,YFEVER,"per 1,000,000 total population",1.1
AFR,2019,CRS,"per 10,000 live births",0.0
AFR,2019,DIPHTHERIA,"per 1,000,000 total population",17.1
AFR,2019,JAPENC,"per 1,000,000 total population",0.0
AFR,2019,MEASLES,"per 1,000,000 total population",551.8
AFR,2019,MUMPS,"per 1,000,000 total population",195.1
AFR,2019,NTETANUS,per 1000 live births,0.0
AFR,2019,PERTUSSIS,"per 1,000,000 total population",8.6
AFR,2019,POLIO,"per 1,000,000 <15 population",0.7
AFR,2019,RUBELLA,"per 1,000,000 total population",5.4
AFR,2019,TTETANUS,"per 1,000,000 total population",3.6
AFR,2019,TYPHOID,"per 1,000,000 total population",1364.5
AFR,2019,YFEVER,"per 1,000,000 total population",0.4
AFR,2018,CRS,"per 10,000 live births",0.0
AFR,2018,DIPHTHERIA,"per 1,000,000 total population",3.4
AFR,2018,JAPENC,"per 1,000,000 total population",0.0
AFR,2018,MEASLES,"per 1,000,000 total population",114.9
AFR,2018,MUMPS,"per 1,000,000 total population",271.8
AFR,2018,NTETANUS,per 1000 live births,0.0
AFR,2018,PERTUSSIS,"per 1,000,000 total population",16.4
AFR,2018,POLIO,"per 1,000,000 <15 population",0.1
AFR,2018,RUBELLA,"per 1,000,000 total population",10.8
AFR,2018,TTETANUS,"per 1,000,000 total population",4.9
AFR,2018,TYPHOID,"per 1,000,000 total population",9.1
AFR,2018,YFEVER,"per 1,000,000 total population",0.7
AFR,2017,CRS,"per 10,000 live births",0.0
AFR,2017,DIPHTHERIA,"per 1,000,000 total population",0.2
AFR,2017,JAPENC,"per 1,000,000 total population",0.0
AFR,2017,MEASLES,"per 1,000,000 total population",68.2
AFR,2017,MUMPS,"per 1,000,000 total population",174.5
AFR,2017,NTETANUS,per 1000 live births,0.0
AFR,2017,PERTUSSIS,"per 1,000,000 total population",10.5
AFR,2017,POLIO,"per 1,000,000 <15 population",0.0
AFR,2017,RUBELLA,"per 1,000,000 total population",6.4
AFR,2017,TTETANUS,"per 1,000,000 total population",3.6
AFR,2017,YFEVER,"per 1,000,000 total population",0.1
AFR,2016,CRS,"per 10,000 live births",0.0
AFR,2016,DIPHTHERIA,"per 1,000,000 total population",9.4
AFR,2016,JAPENC,"per 1,000,000 total population",0.0
AFR,2016,MEASLES,"per 1,000,000 total population",35.9
AFR,2016,MUMPS,"per 1,000,000 total population",412.2
AFR,2016,NTETANUS,per 1000 live births,0.0
AFR,2016,PERTUSSIS,"per 1,000,000 total population",3.1
AFR,2016,POLIO,"per 1,000,000 <15 population",0.0
AFR,2016,RUBELLA,"per 1,000,000 total population",4.2
AFR,2016,TTETANUS,"per 1,000,000 total population",7.0
AFR,2016,YFEVER,"per 1,000,000 total population",1.2
AFR,2015,CRS,"per 10,000 live births",0.1
AFR,2015,DIPHTHERIA,"per 1,000,000 total population",4.5
AFR,2015,JAPENC,"per 1,000,000 total population",0.0
AFR,2015,MEASLES,"per 1,000,000 total population",52.2
AFR,2015,MUMPS,"per 1,000,000 total population",137.8
AFR,2015,NTETANUS,per 1000 live births,0.0
AFR,2015,PERTUSSIS,"per 1,000,000 total population",11.6
AFR,2015,POLIO,"per 1,000,000 <15 population",0.0
AFR,2015,RUBELLA,"per 1,000,000 total population",5.4
AFR,2015,TTETANUS,"per 1,000,000 total population",4.1
AFR,2015,YFEVER,"per 1,000,000 total population",0.0
AFR,2014,CRS,"per 10,000 live births",0.0
AFR,2014,DIPHTHERIA,"per 1,000,000 total population",0.0
AFR,2014,JAPENC,"per 1,000,000 total population",0.0
AFR,2014,MEASLES,"per 1,000,000 total population",75.0
AFR,2014,MUMPS,"per 1,000,000 total population",0.1
AFR,2014,NTETANUS,per 1000 live births,0.0
AFR,2014,PERTUSSIS,"per 1,000,000 total population",17.6
AFR,2014,POLIO,"per 1,000,000 <15 population",0.0
AFR,2014,RUBELLA,"per 1,000,000 total population",7.7
AFR,2014,TTETANUS,"per 1,000,000 total population",3.5
AFR,2014,YFEVER,"per 1,000,000 total population",0.0
